asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B0BG51HS55,Men's Slim-Fit Long-Sleeve Stretch Dress Shirt,https://m.media-amazon.com/images/I/71uYD6q7hCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BG51HS55,4.2,0,40.4,0.0,110,False,100
B09PF7NFF4,"Men's Underwear Boxer Briefs, Total Support Pouch, Cotton Stretch, 3-Pack",https://m.media-amazon.com/images/I/71o8Zb2S+UL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PF7NFF4,4.6,0,36.0,0.0,110,False,100
B07Q61HXLJ,Men's Core Lightweight Crew Long Sleeve Hunting Shirt,https://m.media-amazon.com/images/I/81U48YYV-uL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q61HXLJ,4.8,0,79.0,0.0,110,False,50
B076PD68XX,Men's Classic Notched Collar 3 Button Tailoring Distressed Denim Blazer Jacket,https://m.media-amazon.com/images/I/81HwqkX1ieL._AC_UL320_.jpg,https://www.amazon.com/dp/B076PD68XX,4.1,0,59.98,0.0,110,False,50
B08ZNWPQVQ,"Men's Hooded Down Jacket, Quilted Coat, Sherpa Lined, Ebony, Small",https://m.media-amazon.com/images/I/71PuYg4pvsL._AC_UL320_.jpg,https://www.amazon.com/dp/B08ZNWPQVQ,4.6,0,79.99,0.0,110,False,0
B098X1PTG3,Golf Pants Men Stretch Slim fit Hiking Pants Lightweight Dress Casual Tapered Zipper Pockets,https://m.media-amazon.com/images/I/61eBOIennEL._AC_UL320_.jpg,https://www.amazon.com/dp/B098X1PTG3,4.3,0,37.99,54.99,110,False,50
B08MWX9WRB,Vermont Run No Show Tab Ultra-Lightweight with Cushion,https://m.media-amazon.com/images/I/81xcgl-0VSL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MWX9WRB,4.8,0,17.95,0.0,110,False,100
B0846PRWDF,"Men's Standard Journeyman Shirt Jacket, Navy, Large",https://m.media-amazon.com/images/I/81rvPoT0IaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0846PRWDF,4.3,0,89.99,0.0,110,False,0
B0BJ7JKTSW,Men's Dress Socks - Lightweight Mid-Calf Crew Dress Socks (7 Pack),https://m.media-amazon.com/images/I/81+819MOhZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJ7JKTSW,4.5,0,29.99,0.0,110,False,100
B08MW1R1T8,"Cushioned Men's Ankle Socks, 6 Pairs Cotton Athletic Sport Breathable Low Cut Socks for Running Size 8-9.5/10-13/12-14",https://m.media-amazon.com/images/I/912rmXZnV-L._AC_UL320_.jpg,https://www.amazon.com/dp/B08MW1R1T8,4.5,0,20.99,0.0,110,False,300
B07SDD3YDJ,Men's Essentials 3 Pack 100% Cotton Slim Fit Crewneck T-Shirts,https://m.media-amazon.com/images/I/61weFYD2SiL._AC_UL320_.jpg,https://www.amazon.com/dp/B07SDD3YDJ,4.1,0,27.2,42.5,110,False,100
B01G8TPS7Q,Men's Soft Shell Heated Jacket with Detachable Hood and Battery Pack,https://m.media-amazon.com/images/I/610s+8nxYIL._AC_UL320_.jpg,https://www.amazon.com/dp/B01G8TPS7Q,4.6,0,159.99,199.99,110,False,0
B07F39J3PW,Men's Flip Flop Socks Tabi Split Toe Geta Wicking Cotton Pack of 4,https://m.media-amazon.com/images/I/71JVoCdqGLL._AC_UL320_.jpg,https://www.amazon.com/dp/B07F39J3PW,4.5,0,16.99,0.0,110,False,200
B07Q76TVGD,"Men's Underwear Classics Full Cut 5"" Boxer - 3 Pack",https://m.media-amazon.com/images/I/71pnUUkzFIL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q76TVGD,4.3,0,29.5,0.0,110,False,100
B09TV2FGYQ,Scream Ghostface Repeat Print Men's Black Sleep Pajama Pants,https://m.media-amazon.com/images/I/717WXWI0xSL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TV2FGYQ,4.6,0,24.99,0.0,110,False,100
B09FFL51KY,Mens Casual Blazer Sport Coat Lightweight Two Button Business Jackets,https://m.media-amazon.com/images/I/617nNAne4iL._AC_UL320_.jpg,https://www.amazon.com/dp/B09FFL51KY,4.0,0,65.99,0.0,110,False,50
B00ZHIOJHA,Tx Max Cushion Crew Tennis Socks,https://m.media-amazon.com/images/I/81FKhFHskUL._AC_UL320_.jpg,https://www.amazon.com/dp/B00ZHIOJHA,4.6,0,36.73,40.47,110,False,100
B09GS4WRGD,Men's The Run 4.0 Calf Sleeves | Athletic Run Sleeves For Performance,https://m.media-amazon.com/images/I/61R+Yk9RfEL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GS4WRGD,4.2,0,39.95,0.0,110,False,100
B096W8FMTR,mens Woven Pajama Pant,https://m.media-amazon.com/images/I/71ZJjH1sIgL._AC_UL320_.jpg,https://www.amazon.com/dp/B096W8FMTR,4.4,0,17.99,40.0,110,False,100
B0BFB4M1P4,Linen Shirt Sets Outfits:Men's 2 Pieces Henley Shirts Long Sleeve Loose Yoga Pants Beach Clothing,https://m.media-amazon.com/images/I/61JWHvKRFOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFB4M1P4,4.2,0,38.99,0.0,110,False,100
B0B5KGMTGG,200 Pairs Thin Low Cut Ankle Socks Polyester Comfortable Lightweight Sock for Men Teens Team Charity Event Supplies Bulk Pack,https://m.media-amazon.com/images/I/81B4VPjY9WL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5KGMTGG,4.3,0,46.99,0.0,110,False,50
B01M683E1Q,Men's Timberline Pant,https://m.media-amazon.com/images/I/61BF1uxbG7L._AC_UL320_.jpg,https://www.amazon.com/dp/B01M683E1Q,4.8,0,259.0,0.0,110,False,0
B0966WHKF4,Everyday Cushion Low Training Socks,https://m.media-amazon.com/images/I/71L2QbSN54S._AC_UL320_.jpg,https://www.amazon.com/dp/B0966WHKF4,4.3,0,28.0,0.0,110,False,200
B00OWWMVFE,"Portfolio Men's Performance Dress Pant, Modern Fit, Non-Iron, Flat Front Stretch (Waist Size 30 - 42)",https://m.media-amazon.com/images/I/617iJJ7CTUL._AC_UL320_.jpg,https://www.amazon.com/dp/B00OWWMVFE,4.5,0,39.99,85.0,110,False,50
B079D5WGVM,Mens Button Down Shirts Cotton Long Sleeve Shirts Regular Fit,https://m.media-amazon.com/images/I/81iidEEDznL._AC_UL320_.jpg,https://www.amazon.com/dp/B079D5WGVM,4.3,0,26.99,39.99,110,False,100
B006AWKVDI,"Unisex Performance Cushion Quarter Socks with Bag (6 Pairs), White/Black, Large",https://m.media-amazon.com/images/I/91L-u6eDEhL._AC_UL320_.jpg,https://www.amazon.com/dp/B006AWKVDI,4.6,0,30.6,32.98,110,False,100
B07RVG42Z5,3 or 5 Pack Compression Shorts Men Spandex Sport Shorts Athletic Workout Running Performance Baselayer Underwear,https://m.media-amazon.com/images/I/61GxAs08vAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RVG42Z5,4.5,0,23.97,32.97,110,False,100
B0C9R9VXZG,Beta Insulated Jacket Men's | Insulated Gore-Tex Mountain Shell - Redesign,https://m.media-amazon.com/images/I/616dRKcfUbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9R9VXZG,0.0,0,750.0,0.0,110,False,0
B01LZEIMKB,"Adult Fleece Quarter-Zip Cadet Collar Sweatshirt, Style G18800",https://m.media-amazon.com/images/I/71zduZQki1L._AC_UL320_.jpg,https://www.amazon.com/dp/B01LZEIMKB,4.5,0,18.99,0.0,110,False,100
B0B152YHPP,Men's Lightweight Short Sleeve T-Shirt Quick Dry Workout Running Athletic Tee Shirt Tops,https://m.media-amazon.com/images/I/717Ckf5JYHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B152YHPP,4.4,0,26.0,0.0,110,False,100
B09RQ37JK2,Men's Athletic Socks - Cushion Crew Socks (5 Pack),https://m.media-amazon.com/images/I/71jMzBnwcwL._AC_UL320_.jpg,https://www.amazon.com/dp/B09RQ37JK2,4.5,0,26.0,0.0,110,False,100
B07HFH5KJM,32 DEGREEES Men's Cool Classic Sleep Pant | Anti-Odor | 4-Way Stretch | Moisture Wicking,https://m.media-amazon.com/images/I/51+lMF1YsEL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HFH5KJM,4.6,0,14.99,0.0,110,False,200
B09NMN9J73,Men's Cloud Flannel Woven Shirt,https://m.media-amazon.com/images/I/81tpIt-ZHzL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NMN9J73,4.7,0,26.11,0.0,110,False,100
B08DFL54X1,Men's Crew Neck Sweater Slim Fit Lightweight Sweatshirts Knitted Pullover for Casual Or Dressy Wear,https://m.media-amazon.com/images/I/71DEA7+9y2L._AC_UL320_.jpg,https://www.amazon.com/dp/B08DFL54X1,4.1,0,27.99,31.99,110,False,100
B0BCQ7QMQC,"Compression Socks For Men 6 Pairs, Athletic Dress Socks for Men Running Sport Hiking Full Cushioned Sole",https://m.media-amazon.com/images/I/71-Lqz81MsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCQ7QMQC,4.3,0,16.98,17.99,110,False,200
B0779K52H7,5/6 Pairs Mens Fuzzy Socks Grip Socks Microfiber Plush Sleeping Socks Soft Anti-Skid Solid,https://m.media-amazon.com/images/I/91MssbSWd4L._AC_UL320_.jpg,https://www.amazon.com/dp/B0779K52H7,4.4,0,19.99,0.0,110,False,100
B07JPZJK9M,Copper Infused Crew Socks Business Athletic Moisture Wicking Odor Free Comfortable for All Day Wear (4/5 Pairs),https://m.media-amazon.com/images/I/71NByyHA0iL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JPZJK9M,4.5,0,27.98,0.0,110,False,100
B01IT4UQO8,Men's Dungarees New Belted Wyoming Cargo Short,https://m.media-amazon.com/images/I/714uC+mcWhL._AC_UL320_.jpg,https://www.amazon.com/dp/B01IT4UQO8,4.5,0,29.9,34.9,110,False,100
B0BLKB14CJ,Mens Varsity Jacket Vintage Racing Motorcycle Graphic Bomber Jackets Oversized Unisex Streetwear jacket,https://m.media-amazon.com/images/I/71cHcGifXGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLKB14CJ,4.6,0,89.95,109.95,110,False,0
B07HRK77MR,Men's Classic Fit Short Sleeve Performance Pique Polo Shirt,https://m.media-amazon.com/images/I/813iCH5-R-L._AC_UL320_.jpg,https://www.amazon.com/dp/B07HRK77MR,4.6,0,22.11,34.99,110,False,100
B01IDTX182,Men's Mixed Graphics Cushioned Crew Socks (3-Pair),https://m.media-amazon.com/images/I/71zS5evDyPL._AC_UL320_.jpg,https://www.amazon.com/dp/B01IDTX182,4.5,0,15.3,18.0,110,False,200
B09B5X9JPK,100% Cotton Socks for Men and Women - Thin Low Cut Ankle Socks,https://m.media-amazon.com/images/I/71uNBVNM84L._AC_UL320_.jpg,https://www.amazon.com/dp/B09B5X9JPK,3.9,0,27.99,0.0,110,False,100
B07T27KKT9,Men's Convertible Trail Jogger,https://m.media-amazon.com/images/I/61zwIQmNeDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07T27KKT9,4.5,0,29.99,58.99,110,False,100
B07HRD893D,Heated Jacket Polar Fleece with 12V Battery Pack Soft Fleece Electric Heating Hoodie,https://m.media-amazon.com/images/I/71InS9zUdnL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HRD893D,4.4,0,139.99,159.99,110,False,0
B01N7SNT47,"Gold Toe Men's Cotton Quarter Athletic Sock Six-Pack (13-15 / Shoe: 12-16, WHITE)",https://m.media-amazon.com/images/I/71cQNmK8c8L._AC_UL320_.jpg,https://www.amazon.com/dp/B01N7SNT47,4.5,0,28.68,31.2,110,False,100
B0C6R2V86R,Men's Thermoball Jacket,https://m.media-amazon.com/images/I/71gVtMxdnAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6R2V86R,4.4,0,147.46,180.0,110,False,0
B08FWZSK79,Mens Casual Slim Fit Suit Jacket 1 Button Daily Blazer Business Sport Coat Tops,https://m.media-amazon.com/images/I/61gFbHqRh6L._AC_UL320_.jpg,https://www.amazon.com/dp/B08FWZSK79,3.9,0,37.88,0.0,110,False,50
B0BNKNYNBY,"Men's 3 Piece Suit with Stretch Fabric, Solid Slim Fit One Button Suit Blazer Set, Jacket Vest Pants with Tie.",https://m.media-amazon.com/images/I/61L+GhFD4JS._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNKNYNBY,4.4,0,69.95,0.0,110,False,0
B0BXYH3H9R,Men's Basic Tech Woven Nylon Jogger Pants,https://m.media-amazon.com/images/I/61TU2YMeE-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXYH3H9R,4.0,0,16.58,17.99,110,False,200
B07N7TDKXQ,12 Pack Mens Cotton Crew Neck Regular T-Shirts Bulk Short Sleeve Lightweight Tees Mix Colors,https://m.media-amazon.com/images/I/71Are4YqSiL._AC_UL320_.jpg,https://www.amazon.com/dp/B07N7TDKXQ,4.2,0,57.24,0.0,110,False,50
B00PI5FJHG,Men's Cordova Belted Messenger Cargo Short - Reg and Big and Tall Sizes,https://m.media-amazon.com/images/I/61WRKkXYq-L._AC_UL320_.jpg,https://www.amazon.com/dp/B00PI5FJHG,4.5,0,29.95,48.0,110,False,100
B071R6764R,Men's Big & Tall Extreme Motion Straight Taper Jean,https://m.media-amazon.com/images/I/61IivRT8PpL._AC_UL320_.jpg,https://www.amazon.com/dp/B071R6764R,4.6,0,34.9,36.9,110,False,100
B003YLCF0U,Sports Baseball Sliding Shorts with Cup Holder - Youth and Adult Sizes,https://m.media-amazon.com/images/I/81LSbuJK1HL._AC_UL320_.jpg,https://www.amazon.com/dp/B003YLCF0U,4.3,0,16.99,21.99,110,False,200
B0BQK6TQSC,Men's Casual Henley Shirt Band Collar Short Sleeve Shirt Summer Beach Hippie Shirt,https://m.media-amazon.com/images/I/71Eq38ACHjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQK6TQSC,4.3,0,32.99,0.0,110,False,100
B0887CYJR7,5 Pack: Men's Mesh Quick Dry Short Sleeve V-Neck T-Shirt - Athletic Performance (Available in Big & Tall),https://m.media-amazon.com/images/I/91b6OXODzOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0887CYJR7,4.1,0,33.99,60.0,110,False,100
B005C9G7J2,Men's 5 Pack Extended Size Boxers,https://m.media-amazon.com/images/I/61Er3F0ccGL._AC_UL320_.jpg,https://www.amazon.com/dp/B005C9G7J2,4.6,0,28.85,0.0,110,False,100
B01M3XQ527,Black Poly Cotton Security Polo Shirts,https://m.media-amazon.com/images/I/61SuYRRHPzL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M3XQ527,4.6,0,19.99,0.0,110,False,50
B07FKWPDSY,Men's 6 Pack 100% Cotton Jersey Knit Yoga Lounge & Sleep Pajama Pants,https://m.media-amazon.com/images/I/81yGyQizhqL._AC_UL320_.jpg,https://www.amazon.com/dp/B07FKWPDSY,4.1,0,59.99,120.0,110,False,50
B0CCJQFX18,"Merino Wool Socks for Men - 6 Pairs of Warm Moisture-Wicking Cushioned Boot Socks for Outdoors, Hiking, Work & Home",https://m.media-amazon.com/images/I/81R-b6dsgXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCJQFX18,4.9,0,21.99,0.0,110,False,200
B07LF9Q2SR,"Men's Sweatpants with Pockets Open Bottom Workout Pants, for Athletic, Jogging, Training, Casual",https://m.media-amazon.com/images/I/614qs6hsJSL._AC_UL320_.jpg,https://www.amazon.com/dp/B07LF9Q2SR,4.3,0,42.99,45.99,110,False,50
B0C7BG3Y6X,Mens Suits Slim Fit 3 Piece Tuxedo Suit One Button Solid Prom Wedding Party Blazer Vest Pants Set with Tie,https://m.media-amazon.com/images/I/712uPJEAcbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7BG3Y6X,4.4,0,76.99,0.0,110,False,0
B07KD71TWH,"Men's NSW Club Jogger, Black/Black/White, X-Large",https://m.media-amazon.com/images/I/41jRCqGbsFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KD71TWH,4.5,0,50.96,55.0,110,False,50
B094V981JQ,Mens Casual Pants with Pockets Chinos Pants Men Slim Fit,https://m.media-amazon.com/images/I/61wHT3H3TFL._AC_UL320_.jpg,https://www.amazon.com/dp/B094V981JQ,4.5,0,34.99,37.99,110,False,100
B0042J9GH8,Adult Safety Vest,https://m.media-amazon.com/images/I/81gN+kGCJ-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0042J9GH8,4.7,0,18.99,0.0,110,False,100
B08JJ66PCD,Mens Briefs Underwear Mens Cotton Classics Briefs Full Rise Mens Underwear Briefs Pack,https://m.media-amazon.com/images/I/61AEXhAH3sS._AC_UL320_.jpg,https://www.amazon.com/dp/B08JJ66PCD,4.3,0,0.0,0.0,110,False,100
B077BQB135,Mens Swim Trunks Quick Dry Swim Shorts with Mesh Lining Funny Swimwear Bathing Suits,https://m.media-amazon.com/images/I/71wKfXNdhFL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B077BQB135,4.6,0,18.99,35.99,110,False,200
B00T55QKC8,"Merino Wool Dress Socks for Men – Over-the-Calf, Ribbed Wool Dress Socks for Size 8-12 – Breathable, Reinforced Heel and Toe",https://m.media-amazon.com/images/I/71PKlTI4PAL._AC_UL320_.jpg,https://www.amazon.com/dp/B00T55QKC8,4.5,0,48.15,0.0,110,False,50
B08MKXP925,Men's Western Shirts Long Sleeve Slim Fit Embroideres Cowboy Casual Button Down Shirt,https://m.media-amazon.com/images/I/71AzQ-Oi8hL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MKXP925,4.3,0,29.24,41.99,110,False,100
B07Z8FWJ39,Men's Dress Socks Classic Fine Lightweight for Formal and Casual Wear (5 Pair Pack),https://m.media-amazon.com/images/I/812iJHwEKmL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Z8FWJ39,4.7,0,14.99,0.0,110,False,200
B016CA8WTM,"3-pk. Classics V-Neck T-Shirts + Bonus Tee, White",https://m.media-amazon.com/images/I/71UcTWWV72L._AC_UL320_.jpg,https://www.amazon.com/dp/B016CA8WTM,4.6,0,35.97,0.0,110,False,100
B0BW2WQGLD,Classic Fit Knit Boxers - 5 Pack (Black),https://m.media-amazon.com/images/I/716YxLyy3SL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW2WQGLD,4.6,0,64.5,0.0,110,False,50
B0747HCD7F,Men's Short 229545,https://m.media-amazon.com/images/I/61wDyG+o6wL._AC_UL320_.jpg,https://www.amazon.com/dp/B0747HCD7F,4.4,0,38.82,66.6,110,False,100
B09QRSB61G,Men`s Everyday Cotton Stretch Jockstraps 3 Pack,https://m.media-amazon.com/images/I/51gwzJdGaZL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QRSB61G,4.6,0,44.0,0.0,110,False,50
B0886F53Z7,Men's Superlite Low Cut Socks (6-Pair),https://m.media-amazon.com/images/I/91c4zHvA9BS._AC_UL320_.jpg,https://www.amazon.com/dp/B0886F53Z7,4.6,0,14.97,20.0,110,False,200
B0CCF3HNRS,Men's Slim Fit Stretch Jeans Distressed Patchwork Stacked Frayed Straight Leg Skinny Denim Pants,https://m.media-amazon.com/images/I/61-65s0P0qL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCF3HNRS,3.7,0,38.99,0.0,110,False,100
B0B4S6W8QP,Mens Fashion Henley Shirts Long Sleeve Button Cotton T-Shirt with Pocket,https://m.media-amazon.com/images/I/61EDYIA6unL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4S6W8QP,4.2,0,24.98,0.0,110,False,100
B01E9G9NY4,Unisex Scrubs - Classic V-Neck Top & Drawstring Pants Scrub Set,https://m.media-amazon.com/images/I/51cVM3gw-AS._AC_UL320_.jpg,https://www.amazon.com/dp/B01E9G9NY4,3.8,0,31.99,0.0,110,False,100
B07LH53NRQ,Unisex Everyday Lightweight Crew Training Socks (3 Pair),https://m.media-amazon.com/images/I/81vqJTNAkfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07LH53NRQ,4.5,0,22.0,0.0,110,False,100
B019GBJT0K,"Grundens Men’s Neptune Commercial Fishing Pullover Anorak | Waterproof, Adjustable",https://m.media-amazon.com/images/I/71sOYwxrfEL._AC_UL320_.jpg,https://www.amazon.com/dp/B019GBJT0K,4.6,0,99.99,0.0,110,False,0
B0846KKHK2,Men's Quarter-Zip Sweater,https://m.media-amazon.com/images/I/81eosniS1pL._AC_UL320_.jpg,https://www.amazon.com/dp/B0846KKHK2,4.5,0,39.99,0.0,110,False,50
B09NLDZZWR,"Scrunch Football Socks, Extra Long Padded Sports Socks for Men & Boys",https://m.media-amazon.com/images/I/81fDWK8JkBL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NLDZZWR,4.7,0,19.95,23.49,110,False,100
B0BZ533ZK9,Mens Underwear 7 Pack Mens Boxer Briefs for Men Cotton Stretch,https://m.media-amazon.com/images/I/61Nb2C8vGOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZ533ZK9,5.0,0,29.99,0.0,110,False,50
B08DL5BKKK,Men Shaper False Muscle Chest T-Shirt Fake Shoulders Padded Underwear Compression T-Shirts,https://m.media-amazon.com/images/I/51D88jD48IL._AC_UL320_.jpg,https://www.amazon.com/dp/B08DL5BKKK,4.2,0,42.35,0.0,110,False,50
B0BRXMHFRL,Men's Long Sleeve Dress Shirts Casual Button Down Shirts Slim Fit Formal Dress Shirts with Pockets,https://m.media-amazon.com/images/I/514QSunHHfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRXMHFRL,4.0,0,25.99,0.0,110,False,100
B07VHZDSJ4,Men's Kevlar Reinforced Steel Toe Crew Socks,https://m.media-amazon.com/images/I/91pYefJsnSL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VHZDSJ4,4.7,0,13.79,15.0,110,False,200
B0BFJJDQXQ,Men's Varsity Jacket Harajuku Vintage Graphic Baseball Jacket Unisex Coats Streetwear,https://m.media-amazon.com/images/I/71+DC-AQ5eL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFJJDQXQ,4.6,0,89.99,0.0,110,False,0
B09L9NWTRS,mens Force Midweight Sock 3 Pack,https://m.media-amazon.com/images/I/71l7YNkn13L._AC_UL320_.jpg,https://www.amazon.com/dp/B09L9NWTRS,4.5,0,13.99,0.0,110,False,200
B0194E63NU,Mens Cotton 6 Pack Dress Socks Solid Ribbed Argyle Shoe Size 6-12,https://m.media-amazon.com/images/I/81PQAJhXYZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0194E63NU,4.6,0,16.49,30.0,110,False,200
B0BVMVNBXH,"Men's Originals Sweat, Heavyweight Fleece Shorts with Pockets, 8""",https://m.media-amazon.com/images/I/61S1dS16uVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVMVNBXH,4.6,0,16.09,20.0,110,False,200
B0BPL44T8Z,Men's Smart Wash Performance Classic Fit Big &Tall Suit Separates-Pants & Jackets,https://m.media-amazon.com/images/I/61muDNmkRaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPL44T8Z,4.4,0,149.99,0.0,110,False,0
B07KD8XW8V,"Men's Nsw Club Jogger, Dark Grey Heather/Mattelic Silver/White, Medium",https://m.media-amazon.com/images/I/8192NISPzoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KD8XW8V,4.5,0,44.99,55.0,110,False,50
B07JYL22XL,Men's Slim Fit Skinny Stretch Comfy Denim Jeans Pants,https://m.media-amazon.com/images/I/61m6ZUkVXzL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JYL22XL,4.3,0,21.99,29.99,110,False,100
B0BQQLF2HW,"Mens Golf Pants Slim Fit Stretch Work Dress Pants 30""/32"" Quick Dry Lightweight Casual Comfort with Pockets",https://m.media-amazon.com/images/I/71BHSXSzqeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQQLF2HW,4.3,0,36.99,43.99,110,False,100
B09GTZH3V9,6 Pairs Soccer Socks Color Stretchy Compression Knee High Tube Socks Football Athletic Socks for Men Women Teens,https://m.media-amazon.com/images/I/71rteRdGvmL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GTZH3V9,4.5,0,23.95,26.95,110,False,100
B08R5V9KJS,Men's Western Cowboy Shirt Embroidered Long Sleeve Cotton Casual Button Down Shirt,https://m.media-amazon.com/images/I/61q6QgXJkmL._AC_UL320_.jpg,https://www.amazon.com/dp/B08R5V9KJS,4.3,0,37.99,41.99,110,False,100
B0B31C479L,Men's Force Relaxed Fit Lightweight Logo Graphic Sweatshirt,https://m.media-amazon.com/images/I/71-j4gC-3-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B31C479L,4.7,0,59.99,0.0,110,False,50
B0C9H1JN1S,Gamma MX Hoody Men's | Warm Durable Softshell for Mixed Conditions,https://m.media-amazon.com/images/I/71IgSmILqLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9H1JN1S,0.0,0,400.0,0.0,110,False,0
B09P8BBV77,Men's Running Athletic Workout Sports Mens 2 in 1 Shorts Breathable Gym Short for Men with Pocket,https://m.media-amazon.com/images/I/61akbRq0bQL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P8BBV77,4.4,0,21.99,39.99,110,False,100
B0BJ6FZKYR,Men's Hunting Traverse Pants,https://m.media-amazon.com/images/I/71y-H55Bs2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJ6FZKYR,4.7,0,159.0,0.0,110,False,0
B08T5YDGXJ,Men's Rain Jacket Waterproof Cycling Running Packable Raincoat with Hood Lightweight Windbreaker with Mesh Lining,https://m.media-amazon.com/images/I/71aLAA1GbhL._AC_UL320_.jpg,https://www.amazon.com/dp/B08T5YDGXJ,4.4,0,49.99,0.0,110,False,50
B09TQCT86D,Men's Workout Clothes Athletic Shorts Shirt Set 3 Pack for Basketball Football Exercise Training Running Gym,https://m.media-amazon.com/images/I/51l9ozsb0JL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TQCT86D,4.4,0,38.99,0.0,110,False,100
B07Q755W81,Gear Men's Core Midweight Zip-T Long Sleeve Hunting Shirt,https://m.media-amazon.com/images/I/81T8rzGdWlL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q755W81,4.8,0,99.0,0.0,110,False,0
B0BRNRRWTJ,Golf Shirts for Men Dry Fit Performance Short Sleeve Print Moisture Wicking Polo Shirt,https://m.media-amazon.com/images/I/714TnFuOnKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRNRRWTJ,4.6,0,28.99,30.99,110,False,100
B07B4SFDK3,Men's Big and Tall Wrinkle Free Short Sleeve Button Down Check Shirt,https://m.media-amazon.com/images/I/81ibWlP2MxL._AC_UL320_.jpg,https://www.amazon.com/dp/B07B4SFDK3,4.4,0,22.59,29.99,110,False,100
B01LZQAHZV,"Adult Fleece Elastic Bottom Sweatpants with Pockets, Style G18100",https://m.media-amazon.com/images/I/81qxVt5z1rL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LZQAHZV,4.3,0,15.6,16.99,110,False,200
B082YPS6GG,Men's tech mesh 9in 2pk,https://m.media-amazon.com/images/I/61Eq8kKBGcL._AC_UL320_.jpg,https://www.amazon.com/dp/B082YPS6GG,4.7,0,34.99,40.0,110,False,100
B08F2QX7DT,"6 Pairs Of Mens Military Grade Thick Padded Terry Lined Cotton Socks, Ribbed, Dry Wicking, Heavy Duty Crew Sock",https://m.media-amazon.com/images/I/81w0nqQNYAL._AC_UL320_.jpg,https://www.amazon.com/dp/B08F2QX7DT,4.5,0,26.22,0.0,110,False,100
B01N2UE8QQ,Men's Carrier Cargo Shorts (Also Available in Big & Tall),https://m.media-amazon.com/images/I/81VEUhmnYbL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N2UE8QQ,4.5,0,29.7,49.5,110,False,100
